review_id,company,language,sentiment,rating,city,age_group,customer_type,service_type,timestamp,review_text
8814,Etisalat Egypt,English,Neutral,3,Luxor,36-45,Remote Worker,Fiber Internet,2026-01-01 20:09,Average service overall in Luxor 🙂 and I have no major complaints.
1488,Vodafone Egypt,Arabic,Positive,4,Luxor,36-45,Elderly User,Mobile Plan,2025-07-03 04:24,التطبيق مفيد وسهل في Cairo، على Home Internet والتجربة كويسة
9335,Etisalat Egypt,Arabic,Positive,4,Assiut,26-35,Gamer,Home Internet,2025-04-02 18:41,النت كويس أغلب الوقت في Alexandria، أنا Student والخدمة غالبًا مستقرة
4424,WE Telecom Egypt,Arabic,Positive,4,Luxor,18-25,Parent,Home Internet,2025-09-14 04:44,النت كويس أغلب الوقت في Cairo، 🙂 والخدمة غالبًا مستقرة
3257,WE Telecom Egypt,English,Neutral,3,Mansoura,18-25,Elderly User,Mobile Data,2026-05-13 09:41,Decent but not amazing in Port Said overall and I have no major complaints.
9151,Etisalat Egypt,English,Positive,4,Aswan,26-35,Student,Fiber Internet,2026-03-26 20:59,السرعة جيدة أغلب الوقت in Mansoura on Fiber Internet but it could improve.
1091,Vodafone Egypt,Arabic,Highly Positive,5,Mansoura,46-60,Remote Worker,Fiber Internet,2025-08-04 16:55,النت ممتاز جدًا في Assiut، أنا Gamer والخدمة غالبًا مستقرة
2412,Vodafone Egypt,Arabic,Positive,4,Port Said,26-35,Casual Customer,Home Internet,2025-09-12 07:22,التغطية جيدة في منطقتي في Tanta، 🔥 لكن محتاج تحسين بسيط
2779,WE Telecom Egypt,Arabic,Highly Positive,5,Mansoura,26-35,Remote Worker,Mobile Plan,2025-09-19 06:36,المكالمات واضحة جدًا في Cairo، يعني لكن محتاج تحسين بسيط
9744,Etisalat Egypt,English,Highly Negative,1,Port Said,36-45,Business User,Mobile Data,2026-06-18 22:25,Network is terrible in Ismailia 🙂 though peak hours are rough.
5696,WE Telecom Egypt,Arabic,Neutral,3,Aswan,46-60,Student,Home Internet,2025-04-27 07:26,الخدمة عادية في Luxor، بصراحة والتجربة كويسة
8333,Etisalat Egypt,English,Neutral,3,Ismailia,26-35,Remote Worker,Mobile Plan,2026-01-01 20:41,Average service overall in Cairo on Home Internet but it could improve.
978,Vodafone Egypt,Arabic,Negative,2,Alexandria,36-45,Elderly User,Mobile Plan,2026-06-29 10:54,السرعة ضعيفة جدًا في Mansoura، بصراحة والخدمة غالبًا مستقرة
4818,WE Telecom Egypt,English,Positive,4,Alexandria,26-35,Gamer,Mobile Data,2025-09-28 14:50,Support was helpful in Cairo !! but it could improve.
2842,WE Telecom Egypt,English,Positive,4,Ismailia,18-25,Remote Worker,Home Internet,2025-11-09 03:20,Coverage is solid in my area in Mansoura honestly and I have no major complaints.
7607,Orange Egypt,Arabic,Positive,4,Aswan,36-45,Business User,Mobile Plan,2025-11-27 12:33,التغطية جيدة في منطقتي في Tanta، سنّي 36-45 والخدمة غالبًا مستقرة
9217,Etisalat Egypt,English,Highly Positive,5,Port Said,36-45,Casual Customer,Fiber Internet,2025-06-27 20:30,جودة شبكة ممتازة in Ismailia on Fiber Internet though peak hours are rough.
4517,WE Telecom Egypt,Arabic,Positive,4,Ismailia,26-35,Student,Mobile Plan,2026-06-23 09:29,النت كويس أغلب الوقت في Port Said، أنا Student أوقات بيبقى فيه بطء
6553,Orange Egypt,Arabic,Highly Positive,5,Giza,46-60,Student,Fiber Internet,2026-06-29 14:19,المكالمات واضحة جدًا في Ismailia، 🔥 أوقات بيبقى فيه بطء
5927,Orange Egypt,Arabic,Highly Negative,1,Ismailia,46-60,Casual Customer,Fiber Internet,2025-09-07 04:13,أسوأ تجربة في Ismailia، 🔥 بس فيه شوية مشاكل
422,Vodafone Egypt,Arabic,Highly Positive,5,Assiut,46-60,Remote Worker,Mobile Data,2026-03-21 19:43,الشبكة قوية ومستقرة في Port Said، بصراحة والتجربة كويسة
6102,Orange Egypt,English,Negative,2,Luxor,26-35,Casual Customer,Fiber Internet,2026-04-11 14:53,The plan feels overpriced in Luxor age 18-25 and it works for daily use.
3761,WE Telecom Egypt,Arabic,Highly Positive,5,Aswan,18-25,Elderly User,Home Internet,2026-03-04 04:28,الشبكة قوية ومستقرة في Ismailia، على Mobile Plan بس فيه شوية مشاكل
8174,Etisalat Egypt,English,Highly Positive,5,Tanta,26-35,Elderly User,Home Internet,2026-02-10 20:08,جودة شبكة ممتازة in Cairo honestly and it works for daily use.
5672,WE Telecom Egypt,Arabic,Positive,4,Ismailia,18-25,Casual Customer,Home Internet,2026-02-21 15:01,التغطية جيدة في منطقتي في Tanta، يعني والخدمة غالبًا مستقرة
9811,Etisalat Egypt,Arabic,Highly Positive,5,Giza,46-60,Casual Customer,Mobile Plan,2025-08-25 02:21,خدمة محترمة بصراحة في Assiut، 🔥 بس فيه شوية مشاكل
9840,Etisalat Egypt,English,Positive,4,Luxor,18-25,Elderly User,Mobile Data,2026-02-05 08:12,Coverage is solid in my area in Cairo overall and the experience is fair.
4531,WE Telecom Egypt,English,Highly Positive,5,Giza,46-60,Elderly User,Mobile Data,2025-10-05 20:23,جودة شبكة ممتازة in Port Said honestly and the experience is fair.
5946,Orange Egypt,Arabic,Neutral,3,Luxor,26-35,Heavy User,Fiber Internet,2025-03-24 01:54,الخدمة عادية في Mansoura، أنا Gamer بس فيه شوية مشاكل
3806,WE Telecom Egypt,Arabic,Neutral,3,Giza,36-45,Student,Fiber Internet,2025-09-30 03:00,الموضوع ماشي الحال في Port Said، على Mobile Data بس فيه شوية مشاكل
9295,Etisalat Egypt,Arabic,Highly Negative,1,Mansoura,18-25,Gamer,Mobile Plan,2025-04-22 12:46,خسارة في الفلوس في Luxor، 🙂 والخدمة غالبًا مستقرة
2948,WE Telecom Egypt,English,Positive,4,Luxor,36-45,Casual Customer,Mobile Plan,2025-01-15 16:30,The app works fine in Tanta honestly and it works for daily use.
2280,Vodafone Egypt,English,Highly Positive,5,Mansoura,18-25,Elderly User,Home Internet,2025-04-11 23:20,اتصال مستقر جدا in Port Said 🙂 though peak hours are rough.
5904,Orange Egypt,Arabic,Negative,2,Tanta,36-45,Student,Fiber Internet,2026-05-09 17:37,الباقة مش مناسبة في Ismailia، على Home Internet والخدمة غالبًا مستقرة
998,Vodafone Egypt,Arabic,Negative,2,Tanta,18-25,Heavy User,Fiber Internet,2025-10-04 14:19,الدعم بطيء ومش مساعد في Port Said، أنا Business User بس فيه شوية مشاكل
792,Vodafone Egypt,Arabic,Highly Negative,1,Aswan,26-35,Remote Worker,Home Internet,2025-12-08 05:55,خسارة في الفلوس في Tanta، على Fiber Internet والخدمة غالبًا مستقرة
2475,Vodafone Egypt,Arabic,Positive,4,Alexandria,46-60,Elderly User,Home Internet,2025-05-21 19:36,الخدمة مستقرة بشكل عام في Aswan، على Mobile Data والخدمة غالبًا مستقرة
4494,WE Telecom Egypt,Arabic,Highly Positive,5,Cairo,18-25,Student,Home Internet,2026-06-24 16:25,خدمة محترمة بصراحة في Ismailia، أنا Gamer والتجربة كويسة
4527,WE Telecom Egypt,Arabic,Positive,4,Port Said,26-35,Remote Worker,Home Internet,2025-10-18 09:00,النت كويس أغلب الوقت في Aswan، 🔥 بس فيه شوية مشاكل
5761,Orange Egypt,Arabic,Positive,4,Mansoura,18-25,Heavy User,Mobile Data,2025-03-10 00:45,التغطية جيدة في منطقتي في Alexandria، 🔥 لكن محتاج تحسين بسيط
6679,Orange Egypt,Arabic,Highly Positive,5,Giza,36-45,Elderly User,Mobile Data,2025-08-18 02:22,خدمة محترمة بصراحة في Aswan، 🔥 والتجربة كويسة
8643,Etisalat Egypt,Arabic,Highly Negative,1,Aswan,18-25,Parent,Home Internet,2025-10-18 01:08,الشبكة سيئة جدًا في Alexandria، أنا Heavy User والتجربة كويسة
4540,WE Telecom Egypt,Arabic,Highly Positive,5,Ismailia,46-60,Heavy User,Home Internet,2026-01-21 15:18,المكالمات واضحة جدًا في Giza، على Fiber Internet بس فيه شوية مشاكل
881,Vodafone Egypt,English,Neutral,3,Alexandria,18-25,Student,Mobile Data,2026-01-12 09:29,Some good points and some issues in Luxor 🙂 and the experience is fair.
7289,Orange Egypt,English,Negative,2,Cairo,46-60,Elderly User,Home Internet,2025-12-22 20:57,Speed is too slow in Ismailia honestly and it works for daily use.
7666,Orange Egypt,Arabic,Neutral,3,Tanta,26-35,Parent,Mobile Plan,2025-03-13 10:54,الموضوع ماشي الحال في Luxor، يعني بس فيه شوية مشاكل
8983,Etisalat Egypt,English,Positive,4,Assiut,46-60,Gamer,Mobile Data,2025-09-15 09:49,The app works fine in Cairo as a parent though peak hours are rough.
5500,WE Telecom Egypt,English,Neutral,3,Giza,36-45,Elderly User,Fiber Internet,2025-03-15 22:36,It gets the job done in Mansoura 🙂 and it works for daily use.
1417,Vodafone Egypt,English,Highly Positive,5,Aswan,18-25,Remote Worker,Mobile Data,2026-05-03 03:26,Calls are crystal clear in Assiut age 46-60 though peak hours are rough.
3161,WE Telecom Egypt,English,Neutral,3,Luxor,18-25,Parent,Fiber Internet,2025-11-27 22:40,Average service overall in Assiut on Home Internet and the experience is fair.
5651,WE Telecom Egypt,Arabic,Neutral,3,Ismailia,26-35,Remote Worker,Mobile Plan,2025-06-26 18:55,فيه مميزات وعيوب في Assiut، بصراحة أوقات بيبقى فيه بطء
3706,WE Telecom Egypt,English,Positive,4,Assiut,26-35,Gamer,Fiber Internet,2025-08-10 11:57,Support was helpful in Assiut age 26-35 but it could improve.
7796,Orange Egypt,English,Positive,4,Alexandria,26-35,Heavy User,Fiber Internet,2025-02-04 10:49,Support was helpful in Luxor age 36-45 and it works for daily use.
2630,Vodafone Egypt,Arabic,Positive,4,Port Said,26-35,Gamer,Mobile Data,2026-03-13 00:55,النت كويس أغلب الوقت في Alexandria، سنّي 18-25 والتجربة كويسة
4767,WE Telecom Egypt,English,Neutral,3,Port Said,18-25,Casual Customer,Mobile Plan,2026-02-24 16:12,It gets the job done in Mansoura !! and the experience is fair.
4685,WE Telecom Egypt,Arabic,Highly Positive,5,Alexandria,26-35,Remote Worker,Mobile Plan,2026-06-10 02:35,خدمة محترمة بصراحة في Giza، على Mobile Data والخدمة غالبًا مستقرة
3565,WE Telecom Egypt,Arabic,Highly Positive,5,Luxor,46-60,Student,Mobile Data,2025-11-15 10:57,خدمة محترمة بصراحة في Aswan، بصراحة والخدمة غالبًا مستقرة
1169,Vodafone Egypt,Arabic,Negative,2,Mansoura,26-35,Casual Customer,Mobile Plan,2025-10-10 13:30,الدعم بطيء ومش مساعد في Cairo، 🙂 لكن محتاج تحسين بسيط
2944,WE Telecom Egypt,English,Neutral,3,Assiut,36-45,Heavy User,Mobile Data,2026-01-26 08:08,It gets the job done in Luxor on Home Internet and I have no major complaints.
5647,WE Telecom Egypt,Arabic,Highly Positive,5,Assiut,18-25,Gamer,Mobile Plan,2025-03-26 07:13,الشبكة قوية ومستقرة في Tanta، 🔥 لكن محتاج تحسين بسيط
9267,Etisalat Egypt,English,Positive,4,Aswan,36-45,Business User,Home Internet,2026-04-06 04:57,The app works fine in Cairo age 18-25 and I have no major complaints.
3464,WE Telecom Egypt,Arabic,Highly Positive,5,Mansoura,26-35,Casual Customer,Home Internet,2025-08-22 17:12,المكالمات واضحة جدًا في Cairo، 🙂 والتجربة كويسة
6615,Orange Egypt,English,Negative,2,Mansoura,36-45,Elderly User,Home Internet,2026-06-12 23:47,Speed is too slow in Aswan age 18-25 and I have no major complaints.
47,Vodafone Egypt,Arabic,Positive,4,Ismailia,46-60,Elderly User,Fiber Internet,2026-05-23 07:27,التغطية جيدة في منطقتي في Tanta، سنّي 18-25 بس فيه شوية مشاكل
7116,Orange Egypt,Arabic,Highly Positive,5,Giza,36-45,Gamer,Mobile Data,2025-09-10 10:04,الشبكة قوية ومستقرة في Giza، 🙂 أوقات بيبقى فيه بطء
5162,WE Telecom Egypt,English,Highly Positive,5,Port Said,36-45,Casual Customer,Mobile Plan,2025-05-18 06:46,Very stable connection in Luxor on Home Internet though peak hours are rough.
9487,Etisalat Egypt,English,Positive,4,Tanta,26-35,Parent,Mobile Data,2025-05-15 02:38,السرعة جيدة أغلب الوقت in Ismailia 🙂 though peak hours are rough.
7092,Orange Egypt,English,Highly Negative,1,Ismailia,46-60,Casual Customer,Mobile Data,2026-05-22 21:42,Complete waste of money in Assiut !! and I have no major complaints.
7282,Orange Egypt,English,Positive,4,Alexandria,46-60,Elderly User,Home Internet,2025-07-07 20:16,The app works fine in Tanta as a parent and I have no major complaints.
4957,WE Telecom Egypt,Arabic,Positive,4,Port Said,46-60,Remote Worker,Mobile Plan,2026-01-26 07:20,النت كويس أغلب الوقت في Alexandria، يعني أوقات بيبقى فيه بطء
5930,Orange Egypt,Arabic,Positive,4,Alexandria,46-60,Student,Home Internet,2026-06-30 10:23,الخدمة مستقرة بشكل عام في Ismailia، على Mobile Data والتجربة كويسة
4142,WE Telecom Egypt,English,Neutral,3,Tanta,26-35,Business User,Home Internet,2025-01-03 02:08,It gets the job done in Giza !! though peak hours are rough.
8884,Etisalat Egypt,English,Highly Positive,5,Giza,26-35,Remote Worker,Mobile Plan,2025-07-07 10:20,Calls are crystal clear in Ismailia age 46-60 and it works for daily use.
1118,Vodafone Egypt,English,Positive,4,Mansoura,36-45,Heavy User,Fiber Internet,2025-11-27 07:17,The app works fine in Giza !! and the experience is fair.
5992,Orange Egypt,English,Neutral,3,Mansoura,36-45,Elderly User,Fiber Internet,2025-03-13 05:33,Average service overall in Assiut age 26-35 though peak hours are rough.
2383,Vodafone Egypt,English,Neutral,3,Cairo,36-45,Casual Customer,Mobile Plan,2025-10-29 16:41,It gets the job done in Ismailia honestly but it could improve.
7069,Orange Egypt,Arabic,Neutral,3,Tanta,46-60,Elderly User,Home Internet,2026-02-06 21:17,الموضوع ماشي الحال في Mansoura، سنّي 36-45 بس فيه شوية مشاكل
2718,WE Telecom Egypt,English,Positive,4,Port Said,18-25,Heavy User,Home Internet,2026-06-06 12:11,Support was helpful in Ismailia as a gamer and the experience is fair.
2292,Vodafone Egypt,Arabic,Positive,4,Ismailia,36-45,Parent,Home Internet,2025-05-27 10:15,الخدمة مستقرة بشكل عام في Alexandria، على Mobile Plan بس فيه شوية مشاكل
8640,Etisalat Egypt,English,Neutral,3,Cairo,26-35,Parent,Home Internet,2025-01-06 13:52,Decent but not amazing in Aswan overall but it could improve.
7423,Orange Egypt,English,Negative,2,Assiut,36-45,Business User,Fiber Internet,2025-05-30 21:24,The plan feels overpriced in Aswan as a elderly user and it works for daily use.
5936,Orange Egypt,English,Positive,4,Assiut,46-60,Business User,Fiber Internet,2026-05-08 17:22,Coverage is solid in my area in Aswan overall and I have no major complaints.
3135,WE Telecom Egypt,Arabic,Positive,4,Alexandria,26-35,Heavy User,Home Internet,2026-02-21 22:45,التطبيق مفيد وسهل في Mansoura، على Mobile Plan بس فيه شوية مشاكل
1323,Vodafone Egypt,English,Neutral,3,Cairo,26-35,Heavy User,Fiber Internet,2025-05-25 23:56,Average service overall in Ismailia !! but it could improve.
8881,Etisalat Egypt,English,Neutral,3,Port Said,36-45,Casual Customer,Fiber Internet,2025-10-13 06:04,Average service overall in Aswan age 26-35 and it works for daily use.
1418,Vodafone Egypt,Arabic,Highly Negative,1,Tanta,46-60,Parent,Fiber Internet,2025-03-09 10:00,الشبكة سيئة جدًا في Port Said، أنا Parent والخدمة غالبًا مستقرة
9204,Etisalat Egypt,Arabic,Neutral,3,Luxor,36-45,Casual Customer,Home Internet,2025-01-13 00:24,فيه مميزات وعيوب في Luxor، بصراحة والخدمة غالبًا مستقرة
7121,Orange Egypt,Arabic,Negative,2,Alexandria,46-60,Casual Customer,Mobile Plan,2026-04-27 05:06,السرعة ضعيفة جدًا في Assiut، بصراحة والخدمة غالبًا مستقرة
1305,Vodafone Egypt,Arabic,Highly Negative,1,Alexandria,18-25,Business User,Fiber Internet,2025-10-31 15:13,خسارة في الفلوس في Giza، يعني والتجربة كويسة
9192,Etisalat Egypt,English,Positive,4,Cairo,26-35,Gamer,Mobile Plan,2025-01-29 20:17,Coverage is solid in my area in Mansoura age 18-25 and it works for daily use.
5861,Orange Egypt,Arabic,Positive,4,Assiut,36-45,Elderly User,Home Internet,2025-03-02 18:07,النت كويس أغلب الوقت في Alexandria، يعني لكن محتاج تحسين بسيط
886,Vodafone Egypt,Arabic,Highly Negative,1,Port Said,26-35,Elderly User,Fiber Internet,2025-05-15 10:05,أسوأ تجربة في Mansoura، 🔥 لكن محتاج تحسين بسيط
6427,Orange Egypt,Arabic,Neutral,3,Port Said,26-35,Casual Customer,Fiber Internet,2026-02-27 13:37,لا حلوة ولا وحشة في Cairo، بصراحة أوقات بيبقى فيه بطء
